DateTime,Market cap,Volume (24h),Market cap BTC,Market cap ETH,Market cap USDT,Market cap BNB,Market cap XRP,Market cap USDC,Market cap SOL,Market cap ADA,Market cap DOGE,Market cap TRX,MA200,MA200/BTC,MA200/ETH,MA200/USDT,MM,NVT-smooth
2017-06-10,105897000960.0,4276125056.0,47097858045.02258,27730910291.064503,129285484.37340105,0.0,10529723601.893213,0.0,0.0,0.0,377616856.6299182,0.0,21334017349.120003,14738509088.883768,2746717786.4633827,21637588.925852932,3.1951945814234337,26.889380638704647
2017-06-11,110193999872.0,5724980224.0,48208688680.85327,31296814564.868416,130665290.597226,0.0,9943593006.018402,0.0,0.0,0.0,362883671.6550615,0.0,21587825123.84,14841203023.40252,2823101907.531994,21959373.174846,3.248300599677455,25.798185912999774
2017-06-12,110186000384.0,6545310208.0,46071403050.631714,33935660829.529312,130933018.84316468,0.0,9835859271.094429,0.0,0.0,0.0,359806160.5708819,0.0,21841625625.6,14933257048.554346,2912643175.7032604,22282496.06506876,3.086153888479681,24.98802551890486
2017-06-13,110178000896.0,7365640192.0,43934117420.41016,36574507094.19021,131200747.08910336,0.0,9728125536.170454,0.0,0.0,0.0,356728649.4867023,0.0,22095426127.36,15025311073.706173,3002184443.874527,22605618.955291517,2.9240071772819065,24.177865124809944
2017-06-14,108172001280.0,6003240192.0,42452706690.7876,34866319933.13124,131253151.33490941,0.0,10195188741.723495,0.0,0.0,0.0,348565388.0950594,0.0,22339522456.32,15110233723.34176,3083195776.3551826,22929003.866743304,2.8101731946486703,24.028626623172457
2017-06-15,106166001664.0,4640840192.0,40971295961.16504,33158132772.07227,131305555.58071548,0.0,10662251947.276537,0.0,0.0,0.0,340402126.70341647,0.0,22583618785.28,15195156372.977346,3164207108.835839,23252388.77819509,2.696339212015434,23.87938812153497
2017-06-16,106812502016.0,4134475136.0,41094296143.89258,33694697381.611618,130732247.35618731,0.0,10354006809.817902,0.0,0.0,0.0,342364915.2322243,0.0,22830653616.64,15280531447.399513,3247773644.72935,23572907.14852424,2.689362729501145,24.02655929971271
2017-06-17,107459002368.0,3628110080.0,41217296326.62012,34231261991.15097,130158939.13165917,0.0,10045761672.359264,0.0,0.0,0.0,344327703.7610321,0.0,23077688448.0,15365906521.821682,3331340180.6228614,23893425.51885339,2.682386246986856,24.17373047789045
2017-06-18,108962500608.0,4010124928.0,41508929380.271484,34333510802.88579,128990459.71636385,0.0,10459650509.542305,0.0,0.0,0.0,348996690.4608129,0.0,23332136944.64,15452696039.939371,3415381085.533712,24208084.312230997,2.686172089423536,24.084926128794876
2017-06-19,110465998848.0,4392139776.0,41800562433.92285,34435759614.62061,127821980.30106854,0.0,10873539346.725344,0.0,0.0,0.0,353665677.1605937,0.0,23586585441.28,15539485558.05706,3499421990.4445624,24522743.1056086,2.689957931860216,23.9961217796993
2017-06-20,112481501184.0,4926489856.0,43120634981.54077,33873158435.295372,134455531.70468053,0.0,11651719696.235794,0.0,0.0,0.0,353663741.5052968,0.0,23850987274.239998,15632935526.658384,3580457113.1216397,24870586.835879333,2.757913538294308,23.79005204680445
2017-06-21,114497003520.0,5460839936.0,44440707529.15869,33310557255.97013,141089083.10829252,0.0,12429900045.746244,0.0,0.0,0.0,353661805.85,0.0,24115389107.2,15726385495.25971,3661492235.798717,25218430.566150066,2.825869144728401,23.5839823139096
2017-06-22,112718000128.0,4421905024.0,44428314498.28491,32253204344.30973,140901601.06629208,0.0,11914975485.764044,0.0,0.0,0.0,347224958.0776197,0.0,24370392624.640003,15819745070.979485,3736767936.380383,25565336.885047555,2.808511439780328,24.25868216495823
2017-06-23,110938996736.0,3382970112.0,44415921467.41113,31195851432.64933,140714119.02429163,0.0,11400050925.781843,0.0,0.0,0.0,340788110.3052393,0.0,24625396142.08,15913104646.699257,3812043636.962049,25912243.20394504,2.7911537348322546,24.933382016006856
2017-06-24,110080000000.0,3196590080.0,43599841942.909424,30600888721.37952,144112133.4717527,0.0,11650820682.170002,0.0,0.0,0.0,342398028.7977407,0.0,24876493900.800003,16002825975.351517,3884312898.33831,26276139.596243076,2.7248804764154078,25.68987087765304
2017-06-25,109221003264.0,3010210048.0,42783762418.40772,30005926010.10971,147510147.91921377,0.0,11901590438.55816,0.0,0.0,0.0,344007947.290242,0.0,25127591659.52,16092547304.003777,3956582159.7145705,26640035.98854111,2.658607217998561,26.446359739299226
2017-06-26,103677403136.0,4403410048.0,41730849936.373665,15002963005.054855,146832897.77259976,0.0,11259670187.90218,0.0,0.0,0.0,323214839.7651952,0.0,25350983541.760002,16177135981.88816,3953715979.069916,27000546.130106077,2.58003003271517,25.942222521704508
2017-06-27,98133803008.0,5796610048.0,40677937454.3396,0.0,146155647.62598574,0.0,10617749937.2462,0.0,0.0,0.0,302421732.2401484,0.0,25574375424.0,16261724659.772545,3950849798.425261,27361056.27167104,2.5014528474317785,25.438085304109794
2017-06-28,102312902656.0,5193015040.0,41414134873.733765,15247655077.202156,146320055.0214663,0.0,10680485312.950409,0.0,0.0,0.0,304512817.2945317,0.0,25818698529.28,16349723755.723438,4024518231.5558767,27722388.36238887,2.5328484266682185,25.5199605612929
2017-06-29,106492002304.0,4589420032.0,42150332293.12793,30495310154.404312,146484462.4169469,0.0,10743220688.65462,0.0,0.0,0.0,306603902.34891504,0.0,26063021634.56,16437722851.674334,4098186664.686493,28083720.453106705,2.564244005904658,25.60183581847601
