DateTime,Market cap
2015-04-01,3910710016.0
2015-04-02,3981115008.0
2015-04-03,4051520000.0
2015-04-04,4070065024.0
2015-04-05,4088610048.0
2015-04-06,4097534976.0
2015-04-07,4106459904.0
2015-04-08,4038619904.0
2015-04-09,3970779904.0
2015-04-10,3890979968.0
2015-04-11,3811180032.0
2015-04-12,3811069952.0
2015-04-13,3810959872.0
2015-04-14,3680229888.0
2015-04-15,3549499904.0
2015-04-16,3619190016.0
2015-04-17,3688880128.0
2015-04-18,3650110080.0
2015-04-19,3611340032.0
2015-04-20,3619054976.0
2015-04-21,3626769920.0
2015-04-22,3699384960.0
2015-04-23,3772000000.0
2015-04-24,3752979968.0
2015-04-25,3733959936.0
2015-04-26,3639379968.0
2015-04-27,3544800000.0
2015-04-28,3588034944.0
2015-04-29,3631269888.0
2015-04-30,3715924992.0
2015-05-01,3800580096.0
2015-05-02,3791710080.0
2015-05-03,3782840064.0
2015-05-04,3811965056.0
2015-05-05,3841090048.0
2015-05-06,3770385024.0
2015-05-07,3699680000.0
2015-05-08,3800850048.0
2015-05-09,3902020096.0
2015-05-10,3873115008.0
2015-05-11,3844209920.0
2015-05-12,3855025024.0
2015-05-13,3865840128.0
2015-05-14,3826815104.0
2015-05-15,3787790080.0
2015-05-16,3781800064.0
2015-05-17,3775810048.0
2015-05-18,3742315008.0
2015-05-19,3708819968.0
2015-05-20,3737730048.0
2015-05-21,3766640128.0
2015-05-22,3826055040.0
2015-05-23,3885469952.0
2015-05-24,3895479936.0
2015-05-25,3905489920.0
2015-05-26,3878644992.0
2015-05-27,3851800064.0
2015-05-28,3880045056.0
2015-05-29,3908290048.0
2015-05-30,3882120064.0
2015-05-31,3855950080.0
2015-06-01,3760550016.0
2015-06-02,3665149952.0
2015-06-03,3698395008.0
2015-06-04,3731640064.0
2015-06-05,3730135040.0
2015-06-06,3728630016.0
2015-06-07,3711495040.0
2015-06-08,3694360064.0
2015-06-09,3742334976.0
2015-06-10,3790309888.0
2015-06-11,3796789888.0
2015-06-12,3803269888.0
2015-06-13,3827794944.0
2015-06-14,3852320000.0
2015-06-15,3898814976.0
2015-06-16,3945309952.0
2015-06-17,4081900032.0
2015-06-18,4218490112.0
2015-06-19,4209940096.0
2015-06-20,4201390080.0
2015-06-21,4185720064.0
2015-06-22,4170050048.0
2015-06-23,4176040064.0
2015-06-24,4182030080.0
2015-06-25,4173209984.0
2015-06-26,4164389888.0
2015-06-27,4239089920.0
2015-06-28,4313789952.0
2015-06-29,4383844864.0
2015-06-30,4453899776.0
2015-07-01,4455954944.0
2015-07-02,4458010112.0
2015-07-03,4446715136.0
2015-07-04,4435420160.0
2015-07-05,4545360128.0
2015-07-06,4655300096.0
2015-07-07,4618105088.0
2015-07-08,4580910080.0
2015-07-09,4649210112.0
2015-07-10,4717510144.0
2015-07-11,4820530176.0
2015-07-12,4923550208.0
2015-07-13,4923355136.0
2015-07-14,4923160064.0
2015-07-15,4864750080.0
2015-07-16,4806340096.0
2015-07-17,4738085120.0
2015-07-18,4669830144.0
2015-07-19,4627464960.0
2015-07-20,4585099776.0
2015-07-21,4597355008.0
2015-07-22,4609610240.0
2015-07-23,4610785024.0
2015-07-24,4611959808.0
2015-07-25,4733264896.0
2015-07-26,4854569984.0
2015-07-27,4903970048.0
2015-07-28,4953370112.0
2015-07-29,4921760000.0
2015-07-30,4890149888.0
2015-07-31,4852989952.0
2015-08-01,4815830016.0
2015-08-02,4787340032.0
2015-08-03,4758850048.0
2015-08-04,4779140096.0
2015-08-05,4799430144.0
2015-08-06,4743780096.0
2015-08-07,4688130048.0
2015-08-08,4577364992.0
2015-08-09,4466599936.0
2015-08-10,4498210048.0
2015-08-11,4529820160.0
2015-08-12,4553445120.0
2015-08-13,4577070080.0
2015-08-14,4592855040.0
2015-08-15,4608640000.0
2015-08-16,4546925056.0
2015-08-17,4485210112.0
2015-08-18,4203010048.0
2015-08-19,3920809984.0
2015-08-20,4018860032.0
2015-08-21,4116910080.0
2015-08-22,4070564992.0
2015-08-23,4024219904.0
2015-08-24,3849799936.0
2015-08-25,3675379968.0
2015-08-26,3795969920.0
2015-08-27,3916559872.0
2015-08-28,3959344896.0
2015-08-29,4002129920.0
2015-08-30,3998950016.0
2015-08-31,3995770112.0
2015-09-01,3984765056.0
2015-09-02,3973760000.0
2015-09-03,3954094976.0
2015-09-04,3934429952.0
2015-09-05,4011675008.0
2015-09-06,4088920064.0
2015-09-07,4127710080.0
2015-09-08,4166500096.0
2015-09-09,4147330048.0
2015-09-10,4128160000.0
2015-09-11,4145124992.0
2015-09-12,4162089984.0
2015-09-13,4088024960.0
2015-09-14,4013959936.0
2015-09-15,4000774912.0
2015-09-16,3987589888.0
2015-09-17,3979835008.0
2015-09-18,3972080128.0
2015-09-19,3986750080.0
2015-09-20,4001420032.0
2015-09-21,3965694976.0
2015-09-22,3929969920.0
2015-09-23,3947019904.0
2015-09-24,3964069888.0
