DateTime,Market cap,Volume (24h),Market cap BTC,Market cap ETH,Market cap USDT,Market cap BNB,Market cap XRP,Market cap USDC,Market cap SOL,Market cap ADA,Market cap DOGE,Market cap TRX,Market cap Others,MA200,MA200/BTC,MA200/ETH,MA200/USDT
2018-06-10,335542845440.0,12492304384.0,128128073573.2461,59420125573.90853,2530640243.4690123,1816513996.3313613,25882169294.34911,0.0,0.0,5224744721.515974,412696909.0350524,3756713377.999018,108371167750.1458,281103096770.56,119165115554.08556,47509288173.53334,1112039953.958805
2018-06-11,318998380544.0,14167484928.0,123067554585.71191,56350110466.16254,2523952778.8976054,1793484491.4026322,24756291665.77043,0.0,0.0,4963279639.38619,392218313.9677067,3481678742.9427605,101669809859.7582,281738009313.28,119394991790.44044,47621065753.19042,1118181951.3120704
2018-06-12,302453915648.0,15842665472.0,118007035598.17772,53280095358.41654,2517265314.3261986,1770454986.473903,23630414037.19176,0.0,0.0,4701814557.256407,371739718.90036094,3206644107.886503,94968451969.3706,282372921856.0,119624868026.79532,47732843332.8475,1124323948.665336
2018-06-13,286908252160.0,16074308608.0,113207703713.81056,50572979597.98138,2514643587.919174,1720024493.1614285,22321592010.169346,0.0,0.0,4428312365.197044,347554226.2802584,2966263140.0192013,88829179025.46158,282922776832.0,119824218899.63524,47831665049.98815,1130452608.16935
2018-06-14,271362588672.0,16305951744.0,108408371829.44336,47865863837.54622,2512021861.51215,1669593999.848954,21012769983.146923,0.0,0.0,4154810173.137682,323368733.6601559,2725882172.151899,82689906081.55267,283472631808.0,120023569772.47516,47930486767.1288,1136581267.673364
2018-06-15,274051186688.0,14725539328.0,109383871400.10254,48477966169.46262,2564628420.02345,1686473878.3243032,21045824179.27293,0.0,0.0,4187099213.9309206,327783037.6200764,2769909831.012361,83607630558.2508,284030020024.32,120224140352.7538,48032749600.40114,1142972248.9999776
2018-06-16,276739784704.0,13145126912.0,110359370970.76172,49090068501.37903,2617234978.5347505,1703353756.799652,21078878375.39894,0.0,0.0,4219388254.724159,332197341.5799968,2813937489.872824,84525355034.94894,284587408240.64,120424710933.03246,48135012433.67348,1149363230.3265913
2018-06-17,277531295744.0,11372223488.0,110839424140.81908,49549153253.86517,2616612921.6450067,1799458147.0085034,20916287431.0978,0.0,0.0,4198398794.200379,333608306.25575435,2806401458.9429293,84471951290.16531,285146501754.88,120629496941.75952,48239227081.32206,1155751463.925301
2018-06-18,278322806784.0,9599320064.0,111319477310.87646,50008238006.351326,2615990864.755263,1895562537.217355,20753696486.796654,0.0,0.0,4177409333.676599,335019270.9315119,2798865428.0130343,84418547545.3818,285705595269.12,120834282950.4866,48343441728.97064,1162139697.5240111
2018-06-19,284812476416.0,11432000000.0,113561729618.51855,51978222771.3318,2613798358.970253,1903493406.279208,21164168035.72328,0.0,0.0,4250772285.968506,341918553.536788,3029347639.9645724,85969025745.70709,286294450636.8,121052676976.4048,48457146083.5302,1168517298.8256996
2018-06-20,291302146048.0,13264679936.0,115803981926.16064,53948207536.31229,2611605853.185244,1911424275.3410609,21574639584.649902,0.0,0.0,4324135238.260412,348817836.1420641,3259829851.9161105,87519503946.03229,286883306004.48,121271071002.32297,48570850438.08975,1174894900.1273878
2018-06-21,288850001920.0,12382065664.0,115536430314.74048,53392399868.487625,2610994363.337345,1929135229.9791064,21287219441.107155,0.0,0.0,4216266020.073415,345866102.84019697,3227939616.5058384,86303750962.92886,287444171898.88,121484966820.31673,48682346629.37212,1181270927.1673646
2018-06-22,286397857792.0,11499451392.0,115268878703.32031,52836592200.66296,2610382873.4894457,1946846184.617152,20999799297.56441,0.0,0.0,4108396801.8864174,342914369.53832984,3196049381.0955667,85087997979.82538,288005037793.28,121698862638.31049,48793842820.65447,1187646954.2073417
2018-06-23,271883927552.0,11600462336.0,110374488656.34766,50219245686.808105,2607295587.8965063,1861285797.9281924,20149786930.93492,0.0,0.0,3847774334.83716,322957381.0673616,3050937555.4084573,79450155620.77167,288478399784.96,121881507108.7789,48883206060.73764,1194001671.3105452
2018-06-24,257369997312.0,11701473280.0,105480098609.375,47601899172.95326,2604208302.3035665,1775725411.2392328,19299774564.305424,0.0,0.0,3587151867.787903,303000392.59639335,2905825729.721348,73812313261.7179,288951761776.64,122064151579.24731,48972569300.82081,1200356388.4137487
2018-06-25,256668966912.0,14983072768.0,106256719609.375,46907748161.333015,2654095999.3285017,1739345722.4399087,19119523525.112465,0.0,0.0,3551723593.2317963,295323464.85344064,2846842228.66686,73297644607.659,289406773862.4,122248250759.99615,49051798014.13933,1206959654.5503268
2018-06-26,255967936512.0,18264672256.0,107033340609.375,46213597149.71277,2703983696.3534374,1702966033.6405847,18939272485.919502,0.0,0.0,3516295318.67569,287646537.1104879,2787858727.612371,72782975953.60019,289861785948.16,122432349940.745,49131026727.457855,1213562920.6869051
2018-06-27,252288950272.0,14452432384.0,106184453218.2251,45297751483.81952,2703968367.330265,1651534039.9886231,18702698584.07369,0.0,0.0,3409613333.933193,282196805.2421972,2678884727.3116846,71377849712.07574,290276775854.08,122600815594.76978,49200032118.88267,1220160806.4190235
2018-06-28,248609964032.0,10640192512.0,105335565827.0752,44381905817.92627,2703953038.307092,1600102046.3366616,18466124682.227875,0.0,0.0,3302931349.1906967,276747073.3739065,2569910727.0109987,69972723470.5513,290691765760.0,122769281248.79456,49269037510.30748,1226758692.151142
2018-06-29,248293220352.0,11556371968.0,105870207860.90088,44085697078.39904,2709620984.964656,1629650085.7006946,18147756980.971317,0.0,0.0,3285337847.6572075,278448797.35235333,2510470552.475336,69776030163.57852,291118756208.64,122940416755.45612,49338243563.09106,1233372144.3497105
2018-06-30,247976476672.0,12472551424.0,106404849894.72656,43789488338.87181,2715288931.622219,1659198125.0647278,17829389279.714752,0.0,0.0,3267744346.1237187,280150521.33080024,2451030377.9396725,69579336856.60571,291545746657.28,123111552262.11768,49407449615.87466,1239985596.548279
2018-07-01,252605562880.0,13755296256.0,107838852487.39404,44682955192.97679,2710405185.5185328,1650565221.503077,17976504409.067238,0.0,0.0,3482355625.4608345,283170026.6871414,2462999901.3247814,71517754830.06757,292017278781.44,123300744434.55087,49484869209.72295,1246481071.722232
2018-07-02,257234649088.0,15038041088.0,109272855080.06152,45576422047.08177,2705521439.4148464,1641932317.9414265,18123619538.419724,0.0,0.0,3696966904.79795,286189532.04348254,2474969424.7098904,73456172803.52936,292488810905.6,123489936606.9841,49562288803.57124,1252976546.8961852
2018-07-03,261848539136.0,15301207040.0,110743401805.59473,46104534381.37234,2704783790.6839724,1632153265.568603,18594332723.54828,0.0,0.0,3795606377.7883534,294893188.07990336,2514697690.7294827,75464135912.63434,292961668485.12,123678228821.61642,49633858620.52376,1259468737.2556472
2018-07-04,266462429184.0,15564372992.0,112213948531.12791,46632646715.6629,2704046141.953098,1622374213.1957796,19065045908.67683,0.0,0.0,3894245850.778759,303596844.11632425,2554425956.749075,77472099021.73932,293434526064.64,123866521036.24876,49705428437.47627,1265960927.6151092
2018-07-05,268225904640.0,15822232064.0,112977311648.6206,47155043084.31273,2715081747.772183,1608113342.123937,18966875944.10804,0.0,0.0,3875435753.698009,302053843.0213526,2521275674.82558,78104713601.51755,293904430264.32,124057257339.4238,49771459940.33579,1272504374.2954614
2018-07-06,269989380096.0,16080091136.0,113740674766.11328,47677439452.96255,2726117353.591268,1593852471.0520935,18868705979.53925,0.0,0.0,3856625656.6172585,300510841.92638093,2488125392.9020853,78737328181.2958,294374334464.0,124247993642.59885,49837491443.19531,1279047820.9758134
2018-07-07,274168725504.0,14128537088.0,115631093266.33008,48577568704.71364,2672638233.063859,1617903759.733821,19099176511.49346,0.0,0.0,3872233739.123318,302426701.5919548,2503461245.2361174,79892223342.71375,294845972889.6,124439754487.86427,49909701971.09695,1285326149.7245302
2018-07-08,278348070912.0,12176983040.0,117521511766.54688,49477697956.46474,2619159112.5364504,1641955048.4155486,19329647043.44768,0.0,0.0,3887841821.629378,304342561.2575288,2518797097.57015,81047118504.13168,295317611315.2,124631515333.1297,49981912498.99858,1291604478.4732468
2018-07-09,273682341888.0,12251620864.0,116517931686.88036,48687800532.91317,2622678869.856633,1597279389.111177,18967176172.80423,0.0,0.0,3755302641.971955,302309979.3395566,2437141209.390333,78794721405.73257,295757590589.44,124817466230.55077,50045117760.18176,1297904945.1733491
2018-07-10,269016612864.0,12326258688.0,115514351607.21388,47897903109.3616,2626198627.1768165,1552603729.8068054,18604705302.16078,0.0,0.0,3622763462.314532,300277397.4215844,2355485321.210516,76542324307.33347,296197569863.68,125003417127.97182,50108323021.36493,1304205411.8734517
2018-07-11,261592940544.0,12189175808.0,112590851880.4502,46415282823.306366,2619641622.31478,1500002204.3200526,18134086241.609337,0.0,0.0,3516864402.588397,288121029.25251067,2281318192.315721,74246772147.84262,296577310535.68,125160110953.91406,50159699295.87993,1310475072.645742
2018-07-12,254169268224.0,12052092928.0,109667352153.68652,44932662537.25114,2613084617.4527435,1447400678.8333,17663467181.057888,0.0,0.0,3410965342.862263,275964661.08343697,2207151063.4209247,71951219988.35178,296957051207.68,125316804779.85632,50211075570.39492,1316744733.418032
2018-07-13,251483193344.0,11991843328.0,108398919530.59326,44338187935.96068,2663157955.045399,1418953055.436572,17441221951.655006,0.0,0.0,3499182235.231441,270743250.5680044,2198058007.379832,71254769422.12979,297325043998.72,125469663428.60213,50260022338.688446,1323208047.454253
2018-07-14,248797118464.0,11931593728.0,107130486907.5,43743713334.67022,2713231292.638055,1390505432.039844,17218976722.252125,0.0,0.0,3587399127.6006203,265521840.05257183,2188964951.3387384,70558318855.90778,297693036789.76,125622522077.34789,50308969106.98197,1329671361.490474
2018-07-15,252069036032.0,11115075072.0,108079977766.16992,44554018658.74488,2708786198.63431,1397171170.765694,17373121431.207233,0.0,0.0,3638112501.532424,269174633.6892134,2225474949.0794907,71823198722.17685,298055904174.08,125774574027.20784,50344137880.526855,1336105551.0255575
2018-07-16,255340953600.0,10298556416.0,109029468624.83984,45364323982.81954,2704341104.630564,1403836909.491544,17527266140.162342,0.0,0.0,3688825875.464228,272827427.32585496,2261984946.8202424,73088078588.4458,298418771558.4,125926625977.0678,50379306654.07173,1342539740.5606408
2018-07-17,273606746112.0,14271859712.0,117260152716.198,47913283812.543686,2705031475.426812,1485376394.9423892,18679717089.344376,0.0,0.0,4052089947.378796,322219554.31062305,2434297562.7738457,78754577559.08151,298873007902.72,126130517775.53568,50414025995.441925,1348976043.308476
2018-07-18,291872538624.0,18245163008.0,125490836807.55617,50462243642.26784,2705721846.223059,1566915880.3932345,19832168038.52641,0.0,0.0,4415354019.293364,371611681.2953911,2606610178.727449,84421076529.7171,299327244247.04,126334409574.00354,50448745336.81212,1355412346.056311
2018-07-19,290028142592.0,17402944512.0,126811415810.9436,48883347911.102,2704970562.729468,1400397202.5444252,19282751014.25283,0.0,0.0,4539726284.605421,406648916.5604714,2549317312.536897,83449567576.72488,299782288609.28,126552311321.13644,50484111135.33177,1361844630.3654485
2018-07-20,288183746560.0,16560726016.0,128131994814.33104,47304452179.93616,2704219279.235877,1233878524.695616,18733333989.979256,0.0,0.0,4664098549.917479,441686151.8255518,2492024446.3463454,82478058623.73267,300237332971.52,126770213068.26936,50519476933.85143,1368276914.6745863
2018-07-21,284885188608.0,14167961600.0,127719943765.4414,46967686706.85704,2682300651.9222307,1199030776.4124568,18311024495.458908,0.0,0.0,4456435657.6611805,413488446.2648902,2414471271.5730286,80720806836.40884,300672652042.24,126985439559.2442,50550476081.958,1374602472.3882787
2018-07-22,281586630656.0,11775197184.0,127307892716.55176,46630921233.77792,2660382024.608585,1164183028.1292975,17888715000.938564,0.0,0.0,4248772765.404882,385290740.70422864,2336918096.799712,78963555049.08505,301107971112.96,127200666050.21902,50581475230.06457,1380928030.1019711
2018-07-23,282644512768.0,13287492096.0,129887979035.97215,46070384956.73511,2631047164.734734,1156226824.0965638,17703085709.28809,0.0,0.0,4259947363.565881,391482661.8356385,2288810135.701174,78255548916.07065,301541062103.04004,127427334807.52267,50609160452.72725,1387112755.9133706
2018-07-24,283702394880.0,14799787008.0,132468065355.39258,45509848679.69229,2601712304.860883,1148270620.0638304,17517456417.637615,0.0,0.0,4271121961.72688,397674582.9670484,2240702174.602635,77547542783.05627,301974153093.12,127654003564.82635,50636845675.38993,1393297481.7247703
2018-07-25,291290955776.0,16168753664.0,136436530462.85085,46588664965.4012,2550339665.866701,1191217853.5523343,17790464552.040695,0.0,0.0,4370681898.004471,402579281.0732153,2339791135.112494,79620685962.09811,302435109376.0,127893914284.92924,50672737985.37778,1399192176.5841808
2018-07-26,298879516672.0,17537720320.0,140404995570.30908,47667481251.11011,2498967026.872519,1234165087.0408385,18063472686.44377,0.0,0.0,4470241834.282062,407483979.1793821,2438880095.6223526,81693829141.1399,302896065658.88,128133825005.0321,50708630295.36562,1405086871.4435914
2018-07-27,298104242176.0,16858569728.0,70202497785.15454,23833740625.555054,1249483513.4362595,617082543.5204192,9031736343.221886,0.0,0.0,2235120917.141031,203741989.58969104,1219440047.8111763,189511398410.56995,303362040586.24,128022785201.36356,50630640666.784,1404735086.1460304
2018-07-28,297328967680.0,16179419136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297328967680.0,303828015513.6,127911745397.69504,50552651038.20237,1404383300.8484695
2018-07-29,297597222912.0,14628958720.0,70619722489.53906,23575121748.18231,1252713972.3170085,666089987.6482027,8914221996.427343,0.0,0.0,2116089656.955399,191292196.7599204,1285250627.5878572,188976720236.5829,304299626700.8,128157884604.09673,50595511831.918015,1410278095.3402567
2018-07-30,297865478144.0,13078498304.0,141239444979.07812,47150243496.36462,2505427944.6340165,1332179975.2964053,17828443992.854687,0.0,0.0,4232179313.9107976,382584393.5198407,2570501255.1757145,80624472793.1658,304771237888.0,128404023810.4984,50638372625.63365,1416172889.8320436
2018-07-31,287818151337.15,14238291926.515,137366045074.25586,45494734679.23987,2482817836.82498,1323676378.8880792,17476421772.531578,0.0,0.0,3970984479.0294456,365601110.4754528,2401879746.4150887,76935990259.48962,305220330441.8058,128636060579.78612,50747970690.28894,1421958020.0355186
2018-08-01,277770824530.3,15398085549.03,133492645169.4336,43839225862.11513,2460207729.015942,1315172782.4797528,17124399552.20847,0.0,0.0,3709789644.1480937,348617827.43106484,2233258237.6544623,73247507725.8135,305669422995.6115,128868097349.07388,50857568754.94423,1427743150.2389936
2018-08-02,272326724708.905,13916905889.87,131729271640.38086,42771471692.47925,2440347875.011627,1330376299.428979,17022874205.517204,0.0,0.0,3558513772.666821,345281818.47022927,2153083813.433286,70975503591.51675,306070399552.07025,129087636263.61938,50885589773.365326,1433428159.1354697
2018-08-03,266882624887.51,12435726230.71,129965898111.32812,41703717522.84337,2420488021.007313,1345579816.3782048,16921348858.82594,0.0,0.0,3407237901.1855483,341945809.5093937,2072909389.2121103,68703499457.22,306471376108.52905,129307175178.16489,50913610791.78642,1439113168.0319457
2018-08-04,260337896013.815,12269366991.575,125417572800.80272,41448221429.194,2426342719.200051,1334629600.582505,16882247795.762709,0.0,0.0,3353776273.0697355,331767420.6420671,1987562332.606616,67155775641.95459,306855946276.2993,129507027911.97258,50948443982.52194,1444650623.0699296
2018-08-05,253793167140.12,12103007752.44,120869247490.27734,41192725335.544624,2432197417.3927894,1323679384.7868052,16843146732.699476,0.0,0.0,3300314644.953923,321589031.77474046,1902215276.0011213,65608051826.68918,307240516444.06964,129706880645.78027,50983277173.257454,1450188078.1079133
2018-08-06,252860830054.73,11887856224.5,120256446792.25172,41173514133.73089,2433956647.777355,1314117438.7633674,16552255392.246803,0.0,0.0,3347379970.789501,321160877.6483854,1911472864.3087623,65550525937.21323,307622534182.093,129903396860.721,51019123095.42896,1455719826.063071
2018-08-07,251928492969.34,11672704696.56,119643646094.22607,41154302931.91715,2435715878.161921,1304555492.7399297,16261364051.794132,0.0,0.0,3394445296.625079,320732723.5220304,1920730452.616404,65493000047.73728,308004551920.1164,130099913075.66171,51054969017.60046,1461251574.0182288
2018-08-08,236726184962.28,13634083199.585,114044006534.75952,38641026547.80066,2422316376.420649,1233072306.222137,14689265156.887465,0.0,0.0,3181638917.3349366,299596162.39652115,1766778645.6398363,60448484314.8183,308304266621.1444,130264121914.44193,51081771088.129135,1466723551.487474
2018-08-09,221523876955.22,15595461702.61,108444366975.29295,36127750163.68416,2408916874.6793785,1161589119.7043445,13117166261.980797,0.0,0.0,2968832538.044794,278459601.2710119,1612826838.663269,55403968581.89926,308603981322.1725,130428330753.22212,51108573158.65782,1472195528.9567192
2018-08-10,218322324953.385,14391632011.8,107426911638.76952,34985591439.69194,2408438810.164288,1159152975.4185922,12868603670.160194,0.0,0.0,2993936846.147168,276885486.10966605,1589450275.480886,54613353811.44275,308888848250.39136,130587193851.2467,51130279639.48645,1477664158.7733123
2018-08-11,215120772951.55,13187802320.99,106409456302.2461,33843432715.69972,2407960745.6491976,1156716831.13284,12620041078.33959,0.0,0.0,3019041154.2495427,275311370.9483202,1566073712.298503,53822739040.986176,309173715178.61017,130746056949.2713,51151986120.31507,1483132788.5899055
2018-08-12,214399614233.495,13975824771.94,107760490128.19824,33138509322.50308,2408652590.514673,1140506611.3738875,12157294350.84102,0.0,0.0,2976773441.467597,276876373.36648524,1527158677.7757578,53013352737.454254,309466631317.3988,130913127843.24512,51174433448.33377,1488606415.9201553
2018-08-13,213678455515.44,14763847222.89,109111523954.1504,32433585929.30644,2409344435.3801494,1124296391.614935,11694547623.342447,0.0,0.0,2934505728.6856523,278441375.7846502,1488243643.2530124,52203966433.92233,309759547456.1874,131080198737.21896,51196880776.35248,1494080043.250405
2018-08-14,206854806547.815,15155412015.21,108090790341.9922,30422475668.364967,2402261131.9451265,1011437282.3957524,11296357119.021185,0.0,0.0,2705133424.872763,269730390.7129477,1373950909.344344,49282670279.16574,310050102600.6979,131249813424.61142,51218628414.82553,1499469991.8576553
2018-08-15,200031157580.19,15546976807.53,107070056729.83398,28411365407.4235,2395177828.510104,898578173.1765699,10898166614.69992,0.0,0.0,2475761121.0598736,261019405.64124528,1259658175.435676,46361374124.40915,310340657745.2084,131419428112.00388,51240376053.29858,1504859940.4649055
2018-08-16,202578954006.015,14149503874.195,108110828962.45116,28786920728.242065,2405857520.040941,916455072.6913104,11213362352.324848,0.0,0.0,2478252650.0164595,264521844.35848644,1271389381.1499977,47131365494.73972,310632071116.64795,131593529517.3304,51259247401.32396,1510229052.8478837
2018-08-17,205126750431.84,12752030940.86,109151601195.06836,29162476049.060635,2416537211.571779,934331972.206051,11528558089.949776,0.0,0.0,2480744178.973045,268024283.0757276,1283120586.864319,47901356865.07031,310923484488.0875,131767630922.65692,51278118749.349335,1515598165.230862
2018-08-18,208869723374.72,13210814344.625,109867099789.33104,29573334046.24788,2576649046.815317,940976146.9887576,12208806861.349152,0.0,0.0,2533406559.061421,273700503.6109531,1350669073.14981,49545081348.16565,311256015489.0415,131952384192.52374,51306503746.05905,1521714914.829816
2018-08-19,212612696317.6,13669597748.39,110582598383.59377,29984192043.43512,2736760882.058856,947620321.771464,12889055632.74853,0.0,0.0,2586068939.149797,279376724.14617854,1418217559.435301,51188805831.26099,311588546489.99554,132137137462.39058,51334888742.768776,1527831664.4287698
2018-08-20,208911225420.765,12521628601.71,109548123781.62231,28857067436.7886,2740527729.313595,936106818.772059,12709060115.8094,0.0,0.0,2500736004.1040287,276585678.76040494,1386109886.705151,49956907968.889465,311933773628.30536,132328934034.684,51366881765.56477,1533964878.9942105
2018-08-21,205209754523.93,11373659455.03,108513649179.65088,27729942830.14208,2744294576.568333,924593315.772654,12529064598.87027,0.0,0.0,2415403069.0582604,273794633.3746313,1354002213.975001,48725010106.51788,312279000766.6152,132520730606.9774,51398874788.36077,1540098093.5596511
2018-08-22,205571065237.465,12331935263.555,109131036953.05176,27655184291.65824,2785120109.6295443,915930953.258885,12580009656.053978,0.0,0.0,2377071326.8341465,270951697.4674772,1324243243.9422798,48531517005.568695,312579090202.4927,132699532056.50604,51412977510.90538,1546388102.5813076
2018-08-23,205932375951.0,13290211072.08,109748424726.45264,27580425753.174404,2825945642.690756,907268590.745116,12630954713.237686,0.0,0.0,2338739584.610033,268108761.5603231,1294484273.9095588,48338023904.61948,312879179638.3702,132878333506.03468,51427080233.44999,1552678111.6029642
2018-08-24,211381280790.66495,12647319354.99,112763303113.81836,28171491157.831856,2807000793.7125587,940428071.4543632,12790585546.18423,0.0,0.0,2391894745.778286,274427249.3816916,1356631239.9758382,49885518872.5278,313182319611.886,133050981464.56212,51446183818.38754,1558850587.9386275
2018-08-25,216830185630.33,12004427637.9,115778181501.18408,28762556562.48931,2788055944.7343616,973587552.1636108,12950216379.130774,0.0,0.0,2445049906.9465384,280745737.2030601,1418778206.0421176,51433013840.43613,313485459585.40186,133223629423.08958,51465287403.325096,1565023064.274291
2018-08-26,216283800977.27,10839025150.315,115712214993.89038,28365561997.611923,2792381984.041724,974817374.6378708,12871030562.051018,0.0,0.0,2430444578.8840857,279648319.3635716,1458391905.678862,51399309261.1105,313780815117.2524,133397167189.23885,51481663094.05774,1571220256.1096578
2018-08-27,215737416324.21,9673622662.73,115646248486.59668,27968567432.73453,2796708023.3490863,976047197.1121306,12791844744.971262,0.0,0.0,2415839250.8216324,278550901.5240831,1498005605.3156064,51365604681.785,314076170649.1029,133570704955.38806,51498038784.790375,1577417447.9450247
2018-08-28,224040492960.335,11673361515.03,118943347655.84106,29031671243.50916,2804689181.369875,1035834978.2136683,13345601066.725573,0.0,0.0,2577015656.3273582,290336175.0740571,1628982964.2547188,54383014039.0195,314417575815.65405,133762780879.45367,51573275722.42609,1583654936.205669
2018-08-29,232343569596.46,13673100367.33,122240446825.08543,30094775054.283783,2812670339.390663,1095622759.3152063,13899357388.479883,0.0,0.0,2738192061.8330846,302121448.6240311,1759960323.1938314,57400423396.25409,314758980982.2052,133954856803.5193,51648512660.06179,1589892424.466313
2018-08-30,229136390451.98,13267369725.385,121238429200.01294,29488694286.68713,2799508208.541622,1061680378.6195676,13600483210.609903,0.0,0.0,2677139943.8103046,337457360.30099773,1698333039.0576582,56234664824.339874,315105162008.554,134150906604.34116,51672794650.140045,1596060463.8095417
2018-08-31,225929211307.5,12861639083.44,120236411574.94044,28882613519.09048,2786346077.692582,1027737997.9239289,13301609032.73993,0.0,0.0,2616087825.787524,372793271.97796434,1636705754.9214847,55068906252.42566,315451343034.9027,134346956405.16304,51697076640.2183,1602228503.15277
2018-09-01,231364326544.71,13018013737.895,122108858522.3999,29464653238.13794,2759945193.604803,1059886221.4314404,13536516090.304873,0.0,0.0,2693890926.849132,552246055.5398866,1691936058.824574,57496394237.61749,315818280386.23755,134541292995.92116,51726938969.19539,1608263806.6165428
2018-09-02,236799441781.92,13174388392.35,123981305469.85938,30046692957.1854,2733544309.5170245,1092034444.938952,13771423147.869816,0.0,0.0,2771694027.910739,731698839.1018088,1747166362.7276633,59923882222.80924,316185217737.5723,134735629586.67928,51756801298.17248,1614299110.0803158
2018-09-03,236623578368.605,12623063172.855,124627417091.3506,29739590905.828796,2767319297.6243863,1086160099.0375705,13530767282.071918,0.0,0.0,2727361888.864332,671994597.5134389,1697385952.8772702,59775581253.43674,316553360267.20056,134934973794.4642,51784152440.24904,1620503066.672474
2018-09-04,236447714955.29,12071737953.36,125273528712.8418,29432488854.472187,2801094285.731748,1080285753.1361892,13290111416.274023,0.0,0.0,2683029749.817925,612290355.925069,1647605543.0268772,59627280284.06415,316921502796.82874,135134318002.24911,51811503582.32559,1626707023.2646322
2018-09-05,223500502316.475,14964071312.16,120904487982.70264,26504681140.30192,2787512991.3262825,1020260642.6670488,12265455180.832266,0.0,0.0,2476150362.093175,591870545.5737475,1535808715.2279124,55414274755.75,317198241026.4629,135313279528.3713,51870445765.89093,1632845830.7778473
2018-09-06,210553289677.66,17856404670.96,116535447252.56348,23576873426.131653,2773931696.9208164,960235532.1979084,11240798945.390509,0.0,0.0,2269270974.368425,571450735.222426,1424011887.428948,51201269227.43585,317474979256.09705,135492241054.4935,51929387949.45626,1638984638.2910624
2018-09-07,206824289839.28,15264040615.055,114003404892.12646,22882283245.921062,2773825397.70747,959245316.2872554,11391855528.586235,0.0,0.0,2225132876.3234825,593111217.0053012,1389022052.7136247,50606409312.60907,317727929979.0193,135655228931.76472,51932043242.03315,1645145382.07563
2018-09-08,203095290000.9,12671676559.15,111471362531.68944,22187693065.71048,2773719098.494123,958255100.3766024,11542912111.78196,0.0,0.0,2180994778.27854,614771698.7881764,1354032217.9983015,50011549397.78238,317980880701.9416,135818216809.03592,51934698534.61004,1651306125.8601975
2018-09-09,199252047809.985,11896593986.865,110115356395.87209,21170409122.938484,2763459499.3030224,936441930.9361002,11327174050.548971,0.0,0.0,2092283559.455655,646299866.8412553,1337403804.5870204,48863219579.50244,318187877713.74927,135955812951.76588,51924947660.83616,1657388893.000882
2018-09-10,195408805619.07,11121511414.58,108759350260.05469,20153125180.16649,2753199900.1119213,914628761.495598,11111435989.315989,0.0,0.0,2003572340.6327703,677828034.8943341,1320775391.1757395,47714889761.22244,318394874725.5569,136093409094.49582,51915196787.06228,1663471660.1415665
2018-09-11,193742207571.53,11201088109.66,108903448818.3662,19523949305.01046,2759171221.4551706,905533048.582148,10781259782.310707,0.0,0.0,1919528537.1183848,706108932.4708753,1274469998.3178587,46968737927.89816,318578538744.5669,136227052258.8342,51899297276.99777,1669590380.033173
2018-09-12,192075609523.99,11280664804.74,109047547376.67772,18894773429.85443,2765142542.7984204,896437335.668698,10451083575.305428,0.0,0.0,1835484733.603999,734389830.0474166,1228164605.459978,46222586094.57388,318762202763.57684,136360695423.17256,51883397766.93327,1675709099.9247797
2018-09-13,196866906023.615,12500217473.395,110772831684.46924,20287319480.980213,2759369279.726715,908437111.1029314,10808857398.75138,0.0,0.0,1826410684.8207264,748005786.4833435,1270951077.4790068,47484723519.80142,318963015774.5249,136504103904.6236,51867891997.727295,1681795296.004927
2018-09-14,201658202523.24,13719770142.05,112498115992.26074,21679865532.105995,2753596016.65501,920436886.5371648,11166631222.19733,0.0,0.0,1817336636.037454,761621742.9192704,1313737549.4980354,48746860945.02899,319163828785.473,136647512386.07465,51852386228.52132,1687881492.0850742
2018-09-15,202543809752.53,11967906640.06,112692879828.76147,22200925029.594147,2761061030.885649,943339648.721962,11190881839.249348,0.0,0.0,1805136006.239542,740356045.5994925,1311885995.0968866,48897344328.3815,319346037328.2476,136779126344.28365,51836694440.63194,1694003345.9555671
2018-09-16,203429416981.82,10216043138.07,112887643665.2622,22721984527.082302,2768526045.116288,966242410.9067591,11215132456.301365,0.0,0.0,1792935376.4416304,719090348.2797146,1310034440.695738,49047827711.73398,319528245871.02216,136910740302.4926,51821002652.74258,1700125199.8260603
2018-09-17,197895429539.095,11372898928.195,110689878001.95142,21415133391.94158,2773219147.170764,931579798.6587764,11010701625.487164,0.0,0.0,1720537799.8638291,721487286.6842678,1262466123.387705,47370426363.94949,319669596974.50305,137014189762.8147,51801251651.58919,1706274676.268247
2018-09-18,192361442096.37,12529754718.32,108492112338.64062,20108282256.800858,2777912249.22524,896917186.4107933,10806270794.672966,0.0,0.0,1648140223.2860277,723884225.0888208,1214897806.0796728,45693025016.16498,319810948077.984,137117639223.13678,51781500650.43581,1712424152.7104332
2018-09-19,196112001132.315,12564518532.985,109522611159.5974,20785598103.445213,2766413122.3446584,908528290.0309566,11900783650.115356,0.0,0.0,1763139989.4939933,687651572.801212,1257098648.550035,46520176595.93613,319968116987.84467,137220665228.38608,51767033622.59089,1718513512.466823
2018-09-20,199862560168.26,12599282347.65,110553109980.5542,21462913950.089565,2754913995.464077,920139393.65112,12995296505.557749,0.0,0.0,1878139755.701959,651418920.5136031,1299299491.020397,47347328175.70734,320125285897.7053,137323691233.63538,51752566594.74597,1724602872.2232132
